"gene_id","D1","D3","Z3","MP2","Z1","Z2","MS1","MP1","D7","D9","ZH2","D4","D5","D6"
"ENSMUSG00000091402",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091403",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091404",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091405",24,14,10,49,8,18,5,9,15,66,9,48,48,11
"ENSMUSG00000091406",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000091407",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091408",13,22,0,0,12,5,15,8,5,8,22,6,7,1
"ENSMUSG00000091409",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091410",0,1,3,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000091411",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091412",0,0,0,0,0,0,1,0,2,0,0,0,4,5
"ENSMUSG00000091413",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091414",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091415",0,0,0,0,0,0,0,0,0,0,1,5,0,0
"ENSMUSG00000091416",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091417",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091418",1,0,0,7,1,0,0,11,0,0,0,2,2,1
"ENSMUSG00000091419",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091420",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091421",126,122,23,13,135,53,116,104,170,149,180,129,153,141
"ENSMUSG00000091422",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091423",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000091424",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091425",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091426",8,12,0,0,0,0,1,0,20,1,1,9,6,39
"ENSMUSG00000091427",0,3,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091428",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091429",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091430",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000091431",0,0,0,0,2,7,3,0,1,1,0,0,0,0
"ENSMUSG00000091432",2,4,0,3,0,4,0,4,0,7,0,0,5,3
"ENSMUSG00000091433",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091434",4,5,9,6,3,0,2,7,3,6,0,0,2,3
"ENSMUSG00000091435",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091436",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091437",1,0,0,0,1,0,3,0,3,1,5,0,2,2
"ENSMUSG00000091438",0,0,0,0,0,0,0,0,2,4,1,2,0,4
"ENSMUSG00000091439",0,0,1,0,0,0,0,0,2,1,1,0,1,0
"ENSMUSG00000091440",28,19,7,10,15,34,16,16,19,11,19,13,19,10
"ENSMUSG00000091441",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091442",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091443",10,2,0,0,5,0,0,0,1,4,2,4,6,5
"ENSMUSG00000091444",0,0,0,0,1,0,0,3,0,0,2,2,2,1
"ENSMUSG00000091446",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091447",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091448",37,46,15,0,49,31,67,2,27,41,54,30,62,45
"ENSMUSG00000091449",48,45,20,19,31,15,33,27,30,37,28,37,32,39
"ENSMUSG00000091450",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091451",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091453",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091454",33,35,0,35,10,11,30,28,10,3,36,5,57,63
"ENSMUSG00000091455",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091456",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091457",2,1,2,0,2,0,3,9,3,2,0,4,7,2
"ENSMUSG00000091458",0,0,0,4,1,0,2,0,0,1,0,0,0,0
"ENSMUSG00000091459",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091460",4,6,1,2,3,0,4,1,4,4,1,3,1,1
"ENSMUSG00000091461",4,11,0,1,9,0,6,5,8,12,1,9,13,14
"ENSMUSG00000091462",10,9,3,8,5,0,6,6,2,5,13,5,5,5
"ENSMUSG00000091463",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091464",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091465",544,630,242,145,544,277,927,423,741,892,776,445,543,564
"ENSMUSG00000091466",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091467",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091468",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091469",13,18,0,0,13,12,10,6,7,15,6,8,12,14
"ENSMUSG00000091470",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091471",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000091472",1,0,0,7,2,0,0,6,6,0,0,0,0,0
"ENSMUSG00000091473",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091474",223,150,64,25,196,209,203,112,214,172,207,170,213,213
"ENSMUSG00000091475",7,0,0,0,0,0,0,8,3,1,3,1,2,3
"ENSMUSG00000091476",7,0,0,0,0,0,2,0,1,0,4,0,1,2
"ENSMUSG00000091477",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091478",2206,1886,916,739,1533,656,1027,1310,1827,1565,1721,1725,1590,1408
"ENSMUSG00000091479",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091480",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091481",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091482",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091483",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091484",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091485",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091486",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091487",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091488",4,9,0,0,2,0,2,0,4,7,1,2,1,4
"ENSMUSG00000091489",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000091490",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091491",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091492",55,58,13,21,68,28,57,27,37,69,43,26,46,54
"ENSMUSG00000091493",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091494",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091495",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091496",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091497",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091498",980,856,330,128,944,489,732,489,753,701,816,856,748,625
"ENSMUSG00000091499",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091500",2,3,0,7,2,5,0,0,2,2,3,1,6,4
"ENSMUSG00000091501",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091502",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091503",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091504",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091505",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091506",1,0,0,5,0,0,2,0,8,5,0,9,10,4
"ENSMUSG00000091507",3,1,0,0,7,0,6,0,5,3,2,6,6,1
"ENSMUSG00000091508",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091509",309,248,344,263,126,237,157,537,157,215,137,139,175,169
"ENSMUSG00000091510",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091511",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000091512",957,955,412,324,796,440,806,650,838,900,726,550,606,549
"ENSMUSG00000091513",2,5,0,1,12,0,6,1,8,3,11,3,2,10
"ENSMUSG00000091514",4,1,2,0,2,0,0,3,3,1,2,4,2,4
"ENSMUSG00000091515",29,21,20,8,21,21,25,12,27,20,32,27,28,22
"ENSMUSG00000091516",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091517",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091518",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091519",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091520",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091521",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091522",0,0,0,0,0,0,0,0,0,0,1,0,2,0
"ENSMUSG00000091523",0,1,0,0,4,0,5,0,2,10,0,4,0,2
"ENSMUSG00000091524",30,17,5,1,23,60,37,13,33,26,38,16,19,16
"ENSMUSG00000091525",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091526",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091527",0,1,2,0,4,0,0,0,3,3,2,1,10,14
"ENSMUSG00000091528",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091529",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091530",3,5,0,0,8,0,10,0,7,2,4,0,5,4
"ENSMUSG00000091531",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091532",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091533",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091534",53,54,28,2,66,26,120,32,90,58,57,40,64,66
"ENSMUSG00000091535",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091536",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091537",3276,2241,1611,1389,2508,1928,1403,2371,2011,2903,2669,3033,1970,2197
"ENSMUSG00000091539",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091540",0,0,0,0,0,0,0,0,0,0,0,1,2,0
"ENSMUSG00000091541",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091542",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091543",20,11,5,8,19,16,12,28,16,15,14,7,13,13
"ENSMUSG00000091544",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091545",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091546",3,0,0,0,0,0,0,0,0,3,2,0,1,3
"ENSMUSG00000091547",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091548",0,0,0,0,0,0,4,0,0,0,0,0,0,0
"ENSMUSG00000091549",980,715,455,393,685,568,713,835,591,752,614,452,448,438
"ENSMUSG00000091550",0,0,0,0,0,0,1,7,1,1,2,0,0,1
"ENSMUSG00000091551",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091552",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091553",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091554",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091555",0,0,6,0,0,0,3,0,0,1,2,0,0,0
"ENSMUSG00000091556",0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000091557",0,0,0,0,2,0,0,0,0,2,0,2,0,0
"ENSMUSG00000091558",2,0,4,8,2,0,0,3,1,10,0,6,4,1
"ENSMUSG00000091559",10,6,0,0,0,0,6,0,9,17,9,8,10,13
"ENSMUSG00000091560",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091561",138,112,55,40,121,85,93,38,81,99,113,80,80,87
"ENSMUSG00000091562",12,14,54,0,70,79,103,18,61,28,57,59,100,64
"ENSMUSG00000091563",0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000091564",0,0,0,0,3,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091565",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091566",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091567",853,599,375,479,499,238,318,561,427,226,208,246,116,257
"ENSMUSG00000091568",1,0,0,0,0,0,2,0,0,1,1,0,1,3
"ENSMUSG00000091569",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091570",0,1,0,0,1,0,0,0,0,0,0,0,2,2
"ENSMUSG00000091571",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091572",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091573",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091574",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091575",131,119,81,41,166,85,144,115,206,154,172,141,152,131
"ENSMUSG00000091576",1,0,0,0,0,0,1,0,0,0,0,3,0,0
"ENSMUSG00000091577",0,0,0,0,2,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091578",128,83,28,10,66,63,49,33,35,36,45,41,40,34
"ENSMUSG00000091579",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091580",69,94,14,39,78,57,103,78,68,72,83,97,56,42
"ENSMUSG00000091581",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091582",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091583",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091584",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091585",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091586",75,61,50,35,59,34,73,48,49,64,68,34,67,51
"ENSMUSG00000091587",0,0,0,0,0,0,1,0,3,9,3,2,2,1
"ENSMUSG00000091588",34,5,22,12,2,10,2,27,0,10,2,1,2,3
"ENSMUSG00000091589",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091590",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091591",2,1,0,1,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000091592",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091593",6,11,1,2,1,5,0,0,1,2,1,1,2,2
"ENSMUSG00000091594",0,0,0,0,0,0,3,0,0,0,0,3,0,2
"ENSMUSG00000091595",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091596",0,0,0,0,0,0,0,0,2,1,2,1,0,0
"ENSMUSG00000091597",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091598",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091599",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091600",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091601",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091602",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091603",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091604",7,3,5,0,6,8,5,0,5,7,9,2,8,3
"ENSMUSG00000091605",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091606",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091607",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091608",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091609",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091610",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091611",3,0,0,0,0,0,0,0,4,2,2,0,1,0
"ENSMUSG00000091612",7,2,0,0,0,0,0,0,0,0,0,0,0,1
"ENSMUSG00000091613",1,5,0,0,0,0,6,0,3,0,0,1,1,0
"ENSMUSG00000091614",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091615",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091616",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091617",0,0,0,0,0,0,0,8,6,0,2,0,0,0
"ENSMUSG00000091618",8,5,0,0,12,37,0,0,14,24,20,11,20,24
"ENSMUSG00000091619",0,9,2,0,3,0,4,0,5,3,0,2,2,6
"ENSMUSG00000091620",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091621",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091622",2,4,2,0,0,0,5,5,1,4,0,0,2,1
"ENSMUSG00000091623",12,5,0,0,10,11,25,9,12,14,15,10,13,13
"ENSMUSG00000091624",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091625",345,250,7,20,210,190,165,115,245,213,135,314,171,245
"ENSMUSG00000091626",0,0,1,0,0,1,0,0,0,0,0,0,0,2
"ENSMUSG00000091627",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091628",1,0,0,0,0,1,0,0,4,0,1,1,1,0
"ENSMUSG00000091629",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091630",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091631",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091632",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091633",0,2,0,0,2,7,1,0,8,7,8,3,7,7
"ENSMUSG00000091634",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091635",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091636",0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ENSMUSG00000091637",1,0,0,0,0,0,0,0,0,0,0,0,1,1
"ENSMUSG00000091638",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091639",39,25,5,0,27,0,51,5,20,46,52,64,57,71
"ENSMUSG00000091640",0,0,0,0,2,0,0,0,0,0,1,0,0,1
"ENSMUSG00000091641",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091642",0,0,0,0,0,0,1,0,0,3,0,0,0,0
"ENSMUSG00000091643",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091644",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091645",1,0,0,0,3,0,1,2,10,0,10,2,3,1
"ENSMUSG00000091646",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091647",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091648",19,21,0,19,21,0,23,16,6,2,5,7,9,4
"ENSMUSG00000091649",306,150,72,144,84,119,182,136,305,186,255,191,133,140
"ENSMUSG00000091650",3,0,0,0,0,0,4,0,5,1,7,0,0,0
"ENSMUSG00000091651",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091652",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091653",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091654",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091655",18,36,15,7,15,24,19,29,21,14,19,9,12,17
"ENSMUSG00000091656",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091657",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091658",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091659",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091660",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091661",0,0,0,0,0,0,0,0,3,0,0,0,0,1
"ENSMUSG00000091662",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091663",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091664",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091665",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091666",0,1,0,0,3,0,0,0,2,2,0,1,2,1
"ENSMUSG00000091667",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091668",0,0,0,0,0,0,0,0,0,0,2,0,0,0
"ENSMUSG00000091669",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091670",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091671",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091672",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091673",6,3,1,0,4,0,7,4,2,7,7,2,5,1
"ENSMUSG00000091674",0,2,1,0,0,0,0,0,0,2,5,3,0,1
"ENSMUSG00000091675",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091676",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091677",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091678",5,0,8,0,4,6,4,0,5,4,3,1,5,4
"ENSMUSG00000091679",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000091680",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091681",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091682",0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000091683",5,2,2,7,23,4,3,1,15,4,27,7,12,16
"ENSMUSG00000091684",2,3,0,0,9,0,9,4,2,7,7,12,4,3
"ENSMUSG00000091685",0,0,0,0,0,0,0,0,0,0,1,0,2,0
"ENSMUSG00000091686",0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSMUSG00000091687",31,11,11,6,25,0,23,0,10,12,10,13,11,21
"ENSMUSG00000091688",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091689",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091690",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091691",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091692",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091693",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091694",7,8,0,8,0,0,2,0,7,2,4,1,5,7
"ENSMUSG00000091695",5,4,7,2,7,2,3,2,4,6,2,4,2,3
"ENSMUSG00000091696",61,25,111,85,28,61,6,172,10,39,6,10,6,16
"ENSMUSG00000091697",1,34,9,0,32,17,22,1,0,1,36,0,5,3
"ENSMUSG00000091698",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091699",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091701",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091702",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091703",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091704",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091705",3111,3150,1474,1099,2059,1670,3521,2093,3099,2823,3550,2721,2848,2984
"ENSMUSG00000091706",40,18,11,12,28,26,5,44,20,22,14,7,5,14
"ENSMUSG00000091707",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091708",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091709",13,7,4,6,6,4,9,9,4,10,7,7,10,3
"ENSMUSG00000091710",3,1,4,0,0,0,1,0,4,6,3,3,0,0
"ENSMUSG00000091711",9,3,0,4,7,0,1,2,6,2,2,7,2,4
"ENSMUSG00000091712",0,2,0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000091713",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091714",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091715",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091716",2,0,0,0,0,0,1,0,0,1,0,0,1,0
"ENSMUSG00000091717",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091718",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091719",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091720",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091721",1,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000091722",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091723",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091724",5,1,0,0,0,0,1,0,0,1,3,2,0,0
"ENSMUSG00000091725",0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000091726",11,38,2,5,20,35,15,4,7,9,3,17,10,9
"ENSMUSG00000091727",7,3,6,2,11,9,5,6,4,7,1,3,4,2
"ENSMUSG00000091728",2,1,0,0,0,0,0,0,1,0,0,0,0,1
"ENSMUSG00000091729",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091730",1,0,0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000091731",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091732",0,0,0,0,0,0,0,0,2,0,0,2,1,1
"ENSMUSG00000091733",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091734",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091735",6,0,0,0,0,0,0,0,1,4,0,0,0,0
"ENSMUSG00000091736",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091737",0,0,0,0,0,0,5,0,0,1,2,1,1,1
"ENSMUSG00000091738",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091739",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091740",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091741",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091742",0,2,0,0,1,0,1,0,0,0,0,0,0,0
"ENSMUSG00000091743",0,0,0,0,0,0,0,0,0,0,0,0,0,0
