gene_id,D1,D3,Z3,Z1,Z2,MS1,D7,D9,ZH2,D4,D5,D6
ENSMUSG00000084357,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084358,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084359,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084360,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084361,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084362,2,0,0,2,0,0,4,9,3,1,0,0
ENSMUSG00000084363,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084364,2,3,1,3,8,10,6,4,7,3,9,6
ENSMUSG00000084365,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084366,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084367,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084368,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000084369,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084370,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084371,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084372,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084373,0,0,6,0,0,0,0,0,0,2,0,0
ENSMUSG00000084374,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084375,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084376,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084377,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084378,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084379,0,0,0,1,0,0,0,0,0,0,1,0
ENSMUSG00000084380,0,0,0,1,9,0,0,0,0,1,0,2
ENSMUSG00000084381,15,1,11,5,0,9,7,7,5,5,8,4
ENSMUSG00000084382,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084383,11,3,3,2,15,5,4,4,0,3,7,9
ENSMUSG00000084384,878,862,446,595,487,664,683,906,743,402,636,618
ENSMUSG00000084385,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084386,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084387,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084390,3,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000084391,0,0,0,0,0,0,2,0,0,0,1,0
ENSMUSG00000084392,0,0,5,0,0,0,0,2,0,2,1,0
ENSMUSG00000084393,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084394,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084396,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084397,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084399,1,3,0,0,0,1,0,4,0,1,1,1
ENSMUSG00000084400,0,1,0,0,0,0,1,7,2,3,1,0
ENSMUSG00000084401,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084402,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084403,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084404,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084405,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084406,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084407,68,48,42,44,47,44,31,48,41,16,20,16
ENSMUSG00000084408,0,0,0,0,0,7,1,1,2,3,0,1
ENSMUSG00000084409,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084410,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084411,8,11,38,13,3,1,6,13,1,0,3,2
ENSMUSG00000084412,0,0,0,0,0,0,1,2,0,0,0,0
ENSMUSG00000084413,0,0,0,6,0,1,2,0,2,0,1,0
ENSMUSG00000084414,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084415,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084416,532,447,382,286,178,228,341,353,319,385,288,338
ENSMUSG00000084417,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084418,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084419,0,0,0,0,0,2,1,0,1,0,0,0
ENSMUSG00000084421,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084422,3,2,0,6,0,8,5,5,3,1,1,2
ENSMUSG00000084423,0,0,0,0,0,0,0,1,3,2,3,4
ENSMUSG00000084424,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084425,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000084426,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084428,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084430,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084431,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084432,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084433,0,7,6,3,0,22,5,9,8,10,22,9
ENSMUSG00000084435,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084437,1,1,0,0,0,0,0,1,4,0,2,0
ENSMUSG00000084439,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084440,0,0,0,0,0,1,0,5,6,3,0,0
ENSMUSG00000084441,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084442,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084443,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084444,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084445,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084446,0,0,0,0,0,0,2,0,0,0,0,0
ENSMUSG00000084447,0,0,6,0,0,0,0,0,0,0,0,0
ENSMUSG00000084448,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084449,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084450,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084451,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084452,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084453,0,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000084454,0,0,0,0,0,0,1,2,0,0,4,1
ENSMUSG00000084456,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084457,0,2,0,0,0,4,4,1,1,2,1,1
ENSMUSG00000084458,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084459,0,0,0,0,0,0,0,0,0,1,1,0
ENSMUSG00000084460,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084461,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084462,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000084463,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084465,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084466,0,0,5,0,0,1,0,2,0,2,3,0
ENSMUSG00000084467,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084468,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084469,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084472,0,0,0,0,0,0,0,0,1,0,1,0
ENSMUSG00000084473,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084474,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUSG00000084475,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084476,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084477,0,2,0,4,0,3,0,2,2,0,0,4
ENSMUSG00000084478,1,0,0,0,0,0,0,0,0,0,0,2
ENSMUSG00000084479,1,1,0,4,0,17,9,1,5,3,6,1
ENSMUSG00000084480,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084484,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084485,1,0,0,0,0,3,0,6,0,0,0,0
ENSMUSG00000084487,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084492,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084493,0,0,0,0,0,0,0,1,0,1,0,0
ENSMUSG00000084496,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084497,13,8,1,5,0,9,5,19,12,6,5,12
ENSMUSG00000084498,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084500,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084501,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084502,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084503,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084504,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000084505,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084506,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084507,0,5,9,0,0,6,6,6,6,4,2,2
ENSMUSG00000084508,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084511,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084512,0,0,0,0,0,3,1,2,2,0,0,0
ENSMUSG00000084513,0,0,0,0,0,3,0,0,2,0,1,0
ENSMUSG00000084514,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084515,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084516,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084517,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084518,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084519,13,6,15,8,28,29,6,18,9,10,16,17
ENSMUSG00000084520,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000084521,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084522,6,0,0,0,0,0,0,0,2,0,1,1
ENSMUSG00000084523,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084524,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084526,1,0,0,2,0,0,5,0,0,1,2,0
ENSMUSG00000084527,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084530,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084531,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084532,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084535,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084536,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084537,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084539,0,0,0,0,0,0,0,4,0,0,0,0
ENSMUSG00000084540,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084541,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084543,1,0,0,0,0,1,0,3,0,1,3,2
ENSMUSG00000084544,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084545,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084546,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084547,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084548,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084549,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084550,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084551,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084552,0,0,0,1,5,0,1,0,0,0,0,0
ENSMUSG00000084555,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084557,0,0,0,3,0,0,1,1,3,0,0,1
ENSMUSG00000084558,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084559,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084560,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084562,10,9,0,0,0,9,0,3,3,2,5,5
ENSMUSG00000084564,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084565,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084566,0,0,0,2,0,5,0,0,0,0,0,0
ENSMUSG00000084567,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084569,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084570,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084571,1,0,0,0,0,0,0,1,1,0,1,0
ENSMUSG00000084572,0,1,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000084573,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084575,0,0,0,0,0,0,0,2,0,0,1,0
ENSMUSG00000084576,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084579,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084581,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084582,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000084583,0,0,0,0,0,0,0,0,0,1,0,1
ENSMUSG00000084584,0,0,0,0,0,3,0,2,0,5,0,0
ENSMUSG00000084587,2,0,0,0,0,0,0,0,0,1,0,1
ENSMUSG00000084588,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084589,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084590,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084591,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084592,22,7,0,4,43,9,9,21,8,3,4,10
ENSMUSG00000084593,1,3,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000084594,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084595,1,0,0,0,0,2,0,0,0,0,1,0
ENSMUSG00000084596,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084597,1,1,0,0,0,4,0,3,0,5,0,2
ENSMUSG00000084598,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084599,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084600,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084601,0,0,0,1,0,1,0,4,1,1,0,1
ENSMUSG00000084602,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084603,10,0,0,0,0,0,2,1,2,0,3,2
ENSMUSG00000084604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084605,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084607,1,0,2,5,0,0,6,3,1,2,3,1
ENSMUSG00000084608,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084609,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084610,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084611,0,0,0,0,10,0,0,0,0,0,0,0
ENSMUSG00000084612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084613,0,0,0,0,7,0,0,0,0,0,0,0
ENSMUSG00000084614,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084616,15,17,2,24,28,68,18,7,16,12,13,12
ENSMUSG00000084617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084619,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084620,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084622,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000084624,0,0,0,0,0,5,2,0,0,0,0,1
ENSMUSG00000084625,0,0,0,1,0,4,0,2,0,3,3,2
ENSMUSG00000084626,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084627,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084628,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084629,0,2,0,0,0,0,0,0,1,0,6,2
ENSMUSG00000084630,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084631,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084632,0,0,0,0,0,2,0,2,0,0,1,2
ENSMUSG00000084633,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084635,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084636,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084637,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084638,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084639,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084640,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084641,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084642,2,0,0,1,0,0,0,1,0,1,0,0
ENSMUSG00000084643,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084644,1,0,10,6,0,4,5,1,1,2,1,6
ENSMUSG00000084645,2,0,0,0,0,1,0,1,2,0,0,0
ENSMUSG00000084646,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000084647,0,0,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000084648,2,3,0,0,0,2,0,0,0,3,4,1
ENSMUSG00000084649,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084650,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084651,0,0,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000084652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084654,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084658,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084659,0,0,0,5,0,5,1,1,0,1,2,0
ENSMUSG00000084660,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084661,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084663,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084664,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084666,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084667,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084668,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084669,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000084671,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084673,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084674,0,0,0,0,0,2,0,5,0,1,0,0
ENSMUSG00000084675,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084676,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084678,2,0,0,3,0,13,3,3,0,3,10,8
ENSMUSG00000084682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084683,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084684,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084686,4,6,0,3,0,1,2,2,4,2,5,7
ENSMUSG00000084688,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084689,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084690,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084693,6,5,3,2,15,18,4,11,2,7,11,8
ENSMUSG00000084694,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084696,0,3,0,0,0,3,0,0,0,0,0,0
ENSMUSG00000084700,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084701,1,0,0,0,0,3,0,1,2,2,1,0
ENSMUSG00000084702,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084703,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084704,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084705,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084706,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084708,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084710,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084711,0,1,0,2,0,0,2,0,0,1,0,0
ENSMUSG00000084713,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084714,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084715,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084717,0,0,0,0,0,0,0,1,1,0,0,0
ENSMUSG00000084718,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084719,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084722,0,0,0,0,0,2,1,0,0,0,0,0
ENSMUSG00000084725,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084728,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084729,0,0,0,2,0,4,0,2,2,0,3,1
ENSMUSG00000084731,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084732,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084733,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084734,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084737,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084738,0,0,0,2,0,0,0,0,1,0,0,0
ENSMUSG00000084739,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000084740,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084741,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084742,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084743,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084744,1,4,3,1,0,1,7,5,5,3,2,6
ENSMUSG00000084745,0,0,3,0,0,0,0,0,2,0,0,2
ENSMUSG00000084746,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084747,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084748,1,0,6,0,0,0,0,0,5,0,1,0
ENSMUSG00000084749,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084750,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084751,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084752,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084753,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084754,0,0,0,0,0,0,0,0,0,2,0,0
ENSMUSG00000084755,20,5,12,6,0,4,9,9,3,4,2,6
ENSMUSG00000084756,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084757,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084758,2,1,0,0,0,0,0,1,1,3,2,3
ENSMUSG00000084759,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084760,0,0,0,0,0,0,0,0,0,0,2,0
ENSMUSG00000084761,0,0,0,0,0,3,0,0,0,0,0,0
ENSMUSG00000084762,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084763,0,0,5,0,0,0,0,0,1,0,0,0
ENSMUSG00000084764,0,0,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000084765,2,6,0,2,0,4,7,2,5,1,1,1
ENSMUSG00000084766,3,1,0,3,5,3,5,5,2,3,1,2
ENSMUSG00000084767,86,76,36,83,52,79,100,55,91,41,68,55
ENSMUSG00000084768,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084769,0,0,0,6,0,0,0,1,0,1,0,0
ENSMUSG00000084771,0,1,0,0,0,0,0,0,1,2,2,0
ENSMUSG00000084772,1,4,0,3,0,0,1,2,0,2,3,2
ENSMUSG00000084773,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000084774,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084775,0,0,0,6,5,2,2,2,4,0,2,0
ENSMUSG00000084776,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084777,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084778,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084779,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084780,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000084781,0,4,0,2,0,1,9,1,8,5,8,6
ENSMUSG00000084782,3,4,0,0,0,1,2,0,4,2,0,1
ENSMUSG00000084783,1,0,0,0,10,0,0,0,3,0,2,2
ENSMUSG00000084784,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084785,0,0,0,1,0,0,1,0,0,0,0,0
ENSMUSG00000084786,3342,3149,1395,2290,1226,1493,2509,2409,2455,2457,1915,2314
ENSMUSG00000084787,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084788,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000084789,0,0,0,0,0,0,1,1,0,0,0,1
ENSMUSG00000084790,9,20,4,7,7,13,1,5,12,9,4,2
ENSMUSG00000084791,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084792,12,15,20,16,11,28,20,21,19,18,8,26
ENSMUSG00000084793,7,1,4,1,0,3,2,4,6,0,2,2
ENSMUSG00000084794,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084795,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084796,24,18,31,4,24,1,8,17,25,14,9,15
ENSMUSG00000084797,22,13,4,41,3,37,27,25,38,17,24,11
ENSMUSG00000084798,0,0,0,0,9,8,3,2,3,7,4,1
ENSMUSG00000084799,28,28,22,33,33,33,26,62,36,33,36,26
ENSMUSG00000084800,2,1,10,3,5,4,4,2,2,0,3,4
ENSMUSG00000084801,4,2,6,7,0,5,1,0,6,1,9,6
ENSMUSG00000084802,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084803,213,382,54,215,35,62,143,221,203,80,120,209
ENSMUSG00000084804,0,0,0,0,0,2,0,1,0,0,0,1
ENSMUSG00000084805,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084806,0,0,0,0,0,2,1,1,0,0,0,0
ENSMUSG00000084807,2,0,0,0,8,9,3,1,1,3,4,4
ENSMUSG00000084808,97,104,29,103,37,173,105,73,116,71,87,76
ENSMUSG00000084809,1,0,0,0,6,1,3,0,2,0,0,2
ENSMUSG00000084810,17,7,8,2,18,6,9,4,8,3,3,9
ENSMUSG00000084811,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084812,0,0,3,0,0,1,0,0,5,0,0,1
ENSMUSG00000084814,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084815,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084816,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084817,67,76,73,79,30,27,63,84,59,85,41,48
ENSMUSG00000084818,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084819,0,0,0,0,0,0,0,2,0,0,0,0
ENSMUSG00000084821,1,2,0,4,0,3,1,3,0,4,0,2
