gene_id,MP1,MP2
ENSMUSG00000044086,0,0
ENSMUSG00000064724,0,0
ENSMUSG00000065017,0,0
ENSMUSG00000064571,0,0
ENSMUSG00000089464,0,0
ENSMUSG00000083086,0,0
ENSMUSG00000090667,0,0
ENSMUSG00000077813,0,0
ENSMUSG00000084547,0,0
ENSMUSG00000072875,0,0
ENSMUSG00000030069,0,0
ENSMUSG00000085308,0,0
ENSMUSG00000087946,0,0
ENSMUSG00000087929,0,0
ENSMUSG00000084157,0,0
ENSMUSG00000091352,0,0
ENSMUSG00000056743,0,0
ENSMUSG00000052236,0,0
ENSMUSG00000089288,0,0
ENSMUSG00000030077,0,0
ENSMUSG00000088265,0,0
ENSMUSG00000089091,0,0
ENSMUSG00000030092,0,0
ENSMUSG00000089587,0,0
ENSMUSG00000085067,0,0
ENSMUSG00000005364,0,0
ENSMUSG00000064466,0,0
ENSMUSG00000093127,0,0
ENSMUSG00000068102,0,0
ENSMUSG00000092448,0,0
ENSMUSG00000056755,0,0
ENSMUSG00000092603,0,0
ENSMUSG00000089605,0,0
ENSMUSG00000089084,0,0
ENSMUSG00000089490,0,0
ENSMUSG00000088572,0,0
ENSMUSG00000077262,0,0
ENSMUSG00000044574,0,0
ENSMUSG00000034387,0,0
ENSMUSG00000091626,0,0
ENSMUSG00000062694,0,0
ENSMUSG00000064568,0,0
ENSMUSG00000078281,0,0
ENSMUSG00000065309,0,0
ENSMUSG00000077431,0,0
ENSMUSG00000085012,0,0
ENSMUSG00000092760,0,0
ENSMUSG00000093201,0,0
ENSMUSG00000033963,0,0
ENSMUSG00000087631,0,0
ENSMUSG00000087053,0,0
ENSMUSG00000087083,0,0
ENSMUSG00000030307,0,0
ENSMUSG00000089295,0,0
ENSMUSG00000089134,0,0
ENSMUSG00000092004,0,0
ENSMUSG00000055396,0,0
ENSMUSG00000088358,0,0
ENSMUSG00000093023,0,0
ENSMUSG00000030324,0,0
ENSMUSG00000042279,0,0
ENSMUSG00000077758,0,0
ENSMUSG00000053391,0,0
ENSMUSG00000053251,0,0
ENSMUSG00000081649,0,0
ENSMUSG00000060393,0,0
ENSMUSG00000051046,0,0
ENSMUSG00000050654,0,0
ENSMUSG00000087849,0,0
ENSMUSG00000048489,0,0
ENSMUSG00000048108,0,0
ENSMUSG00000088374,0,0
ENSMUSG00000061353,0,0
ENSMUSG00000090549,0,0
ENSMUSG00000054488,0,0
ENSMUSG00000072829,0,0
ENSMUSG00000071237,0,0
ENSMUSG00000093105,0,0
ENSMUSG00000077787,0,0
ENSMUSG00000093079,0,0
ENSMUSG00000050604,0,0
ENSMUSG00000080719,0,0
ENSMUSG00000086280,0,0
ENSMUSG00000089896,0,0
ENSMUSG00000076217,0,0
ENSMUSG00000089378,0,0
ENSMUSG00000064478,0,0
ENSMUSG00000084454,0,0
ENSMUSG00000072800,0,0
ENSMUSG00000088763,0,0
ENSMUSG00000086527,0,0
ENSMUSG00000078042,0,0
ENSMUSG00000030111,0,0
ENSMUSG00000059908,0,0
ENSMUSG00000030131,0,0
ENSMUSG00000071204,0,0
ENSMUSG00000040657,0,0
ENSMUSG00000090044,0,0
ENSMUSG00000089931,0,0
ENSMUSG00000030117,0,0
ENSMUSG00000065721,0,0
ENSMUSG00000012396,0,0
ENSMUSG00000079540,0,0
ENSMUSG00000049249,0,0
ENSMUSG00000043832,0,0
ENSMUSG00000059639,0,0
ENSMUSG00000030147,0,0
ENSMUSG00000067767,0,0
ENSMUSG00000089183,0,0
ENSMUSG00000083713,0,0
ENSMUSG00000023349,0,0
ENSMUSG00000030144,0,0
ENSMUSG00000091260,0,0
ENSMUSG00000090280,0,0
ENSMUSG00000088092,0,0
ENSMUSG00000090960,0,0
ENSMUSG00000077570,0,0
ENSMUSG00000088917,0,0
ENSMUSG00000091719,0,0
ENSMUSG00000077331,0,0
ENSMUSG00000091620,0,0
ENSMUSG00000088716,0,0
ENSMUSG00000072780,0,0
ENSMUSG00000088472,0,0
ENSMUSG00000072779,0,0
ENSMUSG00000088999,0,0
ENSMUSG00000030141,0,0
ENSMUSG00000089307,0,0
ENSMUSG00000088241,0,0
ENSMUSG00000088443,0,0
ENSMUSG00000072778,0,0
ENSMUSG00000077311,0,0
ENSMUSG00000079346,0,0
ENSMUSG00000089961,0,0
ENSMUSG00000088835,0,0
ENSMUSG00000065462,0,0
ENSMUSG00000089083,0,0
ENSMUSG00000030125,0,0
ENSMUSG00000023274,0,0
ENSMUSG00000065765,0,0
ENSMUSG00000088208,0,0
ENSMUSG00000089617,0,0
ENSMUSG00000089556,0,0
ENSMUSG00000085309,0,0
ENSMUSG00000089848,0,0
ENSMUSG00000089834,0,0
ENSMUSG00000088959,0,0
ENSMUSG00000049107,0,0
ENSMUSG00000045534,0,0
ENSMUSG00000038077,0,0
ENSMUSG00000090432,0,0
ENSMUSG00000030344,0,0
ENSMUSG00000000183,0,0
ENSMUSG00000000182,0,0
ENSMUSG00000091856,0,0
ENSMUSG00000072756,0,0
ENSMUSG00000088177,0,0
ENSMUSG00000030351,0,0
ENSMUSG00000085813,0,0
ENSMUSG00000076327,0,0
ENSMUSG00000079304,0,0
ENSMUSG00000085739,0,0
ENSMUSG00000058700,0,0
ENSMUSG00000079298,0,0
ENSMUSG00000090617,0,0
ENSMUSG00000079223,0,0
ENSMUSG00000089728,0,0
ENSMUSG00000081935,0,0
ENSMUSG00000030154,0,0
ENSMUSG00000079295,0,0
ENSMUSG00000089590,0,0
ENSMUSG00000033082,0,0
ENSMUSG00000030159,0,0
ENSMUSG00000079293,0,0
ENSMUSG00000030160,0,0
ENSMUSG00000091870,0,0
ENSMUSG00000033027,0,0
ENSMUSG00000083848,0,0
ENSMUSG00000076212,0,0
ENSMUSG00000067610,0,0
ENSMUSG00000071158,0,0
ENSMUSG00000014543,0,0
ENSMUSG00000092047,0,0
ENSMUSG00000088110,0,0
ENSMUSG00000083120,0,0
ENSMUSG00000088426,0,0
ENSMUSG00000061769,0,0
ENSMUSG00000089383,0,0
ENSMUSG00000072717,0,0
ENSMUSG00000088520,0,0
ENSMUSG00000089727,0,0
ENSMUSG00000079282,0,0
ENSMUSG00000088003,0,0
ENSMUSG00000072721,0,0
ENSMUSG00000088238,0,0
ENSMUSG00000033024,0,0
ENSMUSG00000079281,0,0
ENSMUSG00000067599,0,0
ENSMUSG00000072718,0,0
ENSMUSG00000089474,0,0
ENSMUSG00000079853,0,0
ENSMUSG00000084204,0,0
ENSMUSG00000082777,0,0
ENSMUSG00000090099,0,0
ENSMUSG00000061969,0,0
ENSMUSG00000030187,0,0
ENSMUSG00000065036,0,0
ENSMUSG00000089777,0,0
ENSMUSG00000059364,0,0
ENSMUSG00000077015,0,0
ENSMUSG00000089792,0,0
ENSMUSG00000062477,0,0
ENSMUSG00000054497,0,0
ENSMUSG00000053389,0,0
ENSMUSG00000057754,0,0
ENSMUSG00000061977,0,0
ENSMUSG00000051153,0,0
ENSMUSG00000063478,0,0
ENSMUSG00000079276,0,0
ENSMUSG00000067543,0,0
ENSMUSG00000052262,0,0
ENSMUSG00000030143,0,0
ENSMUSG00000064832,0,0
ENSMUSG00000059934,0,0
ENSMUSG00000065161,0,0
ENSMUSG00000058295,0,0
ENSMUSG00000067541,0,0
ENSMUSG00000059382,0,0
ENSMUSG00000071150,0,0
ENSMUSG00000078280,0,0
ENSMUSG00000071149,0,0
ENSMUSG00000060412,0,0
ENSMUSG00000056901,0,0
ENSMUSG00000053217,0,0
ENSMUSG00000058349,0,0
ENSMUSG00000057381,0,0
ENSMUSG00000030194,0,0
ENSMUSG00000062952,0,0
ENSMUSG00000056926,0,0
ENSMUSG00000059410,0,0
ENSMUSG00000063762,0,0
ENSMUSG00000057699,0,0
ENSMUSG00000062528,0,0
ENSMUSG00000030196,0,0
ENSMUSG00000071147,0,0
ENSMUSG00000077093,0,0
ENSMUSG00000077115,0,0
ENSMUSG00000055594,0,0
ENSMUSG00000093148,0,0
ENSMUSG00000032758,0,0
ENSMUSG00000091438,0,0
ENSMUSG00000092134,0,0
ENSMUSG00000088372,0,0
ENSMUSG00000030206,0,0
ENSMUSG00000047104,0,0
ENSMUSG00000065187,0,0
ENSMUSG00000030209,0,0
ENSMUSG00000086239,0,0
ENSMUSG00000089263,0,0
ENSMUSG00000086614,0,0
ENSMUSG00000090287,0,0
ENSMUSG00000087878,0,0
ENSMUSG00000060782,0,0
ENSMUSG00000083916,0,0
ENSMUSG00000045291,0,0
ENSMUSG00000088409,0,0
ENSMUSG00000043298,0,0
ENSMUSG00000030219,0,0
ENSMUSG00000064330,0,0
ENSMUSG00000044378,0,0
ENSMUSG00000093364,0,0
ENSMUSG00000089957,0,0
ENSMUSG00000046717,0,0
ENSMUSG00000088903,0,0
ENSMUSG00000092164,0,0
ENSMUSG00000030230,0,0
ENSMUSG00000041791,0,0
ENSMUSG00000089558,0,0
ENSMUSG00000065882,0,0
ENSMUSG00000084477,0,0
ENSMUSG00000079264,0,0
ENSMUSG00000084927,0,0
ENSMUSG00000088865,0,0
ENSMUSG00000030237,0,0
ENSMUSG00000041698,0,0
ENSMUSG00000087904,0,0
ENSMUSG00000079263,0,0
ENSMUSG00000089616,0,0
ENSMUSG00000079262,0,0
ENSMUSG00000092488,0,0
ENSMUSG00000092500,0,0
ENSMUSG00000063975,0,0
ENSMUSG00000088239,0,0
ENSMUSG00000030244,0,0
ENSMUSG00000030249,0,0
ENSMUSG00000041614,0,0
ENSMUSG00000072683,0,0
ENSMUSG00000093369,0,0
ENSMUSG00000077241,0,0
ENSMUSG00000084971,0,0
ENSMUSG00000086887,0,0
ENSMUSG00000087302,0,0
ENSMUSG00000087157,0,0
ENSMUSG00000072677,0,0
ENSMUSG00000085785,0,0
ENSMUSG00000086282,0,0
ENSMUSG00000086731,0,0
ENSMUSG00000087850,0,0
ENSMUSG00000030268,0,0
ENSMUSG00000088867,0,0
ENSMUSG00000091392,0,0
ENSMUSG00000086643,0,0
ENSMUSG00000086863,0,0
ENSMUSG00000087852,0,0
ENSMUSG00000087277,0,0
ENSMUSG00000083962,0,0
ENSMUSG00000054966,0,0
ENSMUSG00000088362,0,0
ENSMUSG00000087204,0,0
ENSMUSG00000086722,0,0
ENSMUSG00000088781,0,0
ENSMUSG00000067338,0,0
ENSMUSG00000085658,0,0
ENSMUSG00000030259,0,0
ENSMUSG00000045110,0,0
ENSMUSG00000085414,0,0
ENSMUSG00000090911,0,0
ENSMUSG00000084291,0,0
ENSMUSG00000085238,0,0
ENSMUSG00000030292,0,0
ENSMUSG00000040163,0,0
ENSMUSG00000080760,0,0
ENSMUSG00000085600,0,0
ENSMUSG00000086021,0,0
ENSMUSG00000081023,0,0
ENSMUSG00000085077,0,0
ENSMUSG00000086019,0,0
ENSMUSG00000086777,0,0
ENSMUSG00000089948,0,0
ENSMUSG00000084823,0,0
ENSMUSG00000082199,0,0
ENSMUSG00000070995,0,0
ENSMUSG00000065269,0,0
ENSMUSG00000084909,0,0
ENSMUSG00000081556,0,0
ENSMUSG00000081338,0,0
ENSMUSG00000092945,0,0
ENSMUSG00000080536,0,0
ENSMUSG00000072657,0,0
ENSMUSG00000082633,0,0
ENSMUSG00000065664,0,0
ENSMUSG00000082829,0,0
ENSMUSG00000065198,0,0
ENSMUSG00000067292,0,0
ENSMUSG00000084083,0,0
ENSMUSG00000081335,0,0
ENSMUSG00000083351,0,0
ENSMUSG00000082072,0,0
ENSMUSG00000091292,0,0
ENSMUSG00000054753,0,0
ENSMUSG00000077815,0,0
ENSMUSG00000078008,0,0
ENSMUSG00000078041,0,0
ENSMUSG00000078032,0,0
ENSMUSG00000078035,0,0
ENSMUSG00000077903,0,0
ENSMUSG00000077886,0,0
ENSMUSG00000078817,0,0
ENSMUSG00000053395,0,0
ENSMUSG00000053338,0,0
ENSMUSG00000078814,0,0
ENSMUSG00000054594,0,0
ENSMUSG00000093290,0,0
ENSMUSG00000081665,0,0
ENSMUSG00000074417,0,0
ENSMUSG00000074418,0,0
ENSMUSG00000080917,0,0
ENSMUSG00000074419,0,0
ENSMUSG00000089942,0,0
ENSMUSG00000074420,0,0
ENSMUSG00000083344,0,0
ENSMUSG00000082093,0,0
ENSMUSG00000075719,0,0
ENSMUSG00000047116,0,0
ENSMUSG00000085886,0,0
ENSMUSG00000082782,0,0
ENSMUSG00000083309,0,0
ENSMUSG00000070873,0,0
ENSMUSG00000082042,0,0
ENSMUSG00000081723,0,0
ENSMUSG00000076993,0,0
ENSMUSG00000077002,0,0
ENSMUSG00000077965,0,0
ENSMUSG00000087297,0,0
ENSMUSG00000091177,0,0
ENSMUSG00000085725,0,0
ENSMUSG00000077129,0,0
ENSMUSG00000049952,0,0
ENSMUSG00000092518,0,0
ENSMUSG00000084815,0,0
ENSMUSG00000030433,0,0
ENSMUSG00000035191,0,0
ENSMUSG00000093045,0,0
ENSMUSG00000092953,0,0
ENSMUSG00000074402,0,0
ENSMUSG00000091874,0,0
ENSMUSG00000091652,0,0
ENSMUSG00000075906,0,0
ENSMUSG00000035177,0,0
ENSMUSG00000048398,0,0
ENSMUSG00000078808,0,0
ENSMUSG00000074401,0,0
ENSMUSG00000066820,0,0
ENSMUSG00000090794,0,0
ENSMUSG00000092336,0,0
ENSMUSG00000090776,0,0
ENSMUSG00000060420,0,0
ENSMUSG00000092579,0,0
ENSMUSG00000058631,0,0
ENSMUSG00000092423,0,0
ENSMUSG00000058399,0,0
ENSMUSG00000092393,0,0
ENSMUSG00000092580,0,0
ENSMUSG00000092271,0,0
ENSMUSG00000066850,0,0
ENSMUSG00000064231,0,0
ENSMUSG00000034690,0,0
ENSMUSG00000034660,0,0
ENSMUSG00000090545,0,0
ENSMUSG00000058028,0,0
ENSMUSG00000053367,0,0
ENSMUSG00000091822,0,0
ENSMUSG00000045929,0,0
ENSMUSG00000089780,0,0
ENSMUSG00000090179,0,0
ENSMUSG00000090824,0,0
ENSMUSG00000048620,0,0
ENSMUSG00000054938,0,0
ENSMUSG00000066844,0,0
ENSMUSG00000034583,0,0
ENSMUSG00000066843,0,0
ENSMUSG00000084654,0,0
ENSMUSG00000048067,0,0
ENSMUSG00000056696,0,0
ENSMUSG00000002266,0,0
ENSMUSG00000092815,0,0
ENSMUSG00000092875,0,0
ENSMUSG00000051527,0,0
ENSMUSG00000070847,0,0
ENSMUSG00000071459,0,0
ENSMUSG00000090849,0,0
ENSMUSG00000070849,0,0
ENSMUSG00000092314,0,0
ENSMUSG00000090895,0,0
ENSMUSG00000092387,0,0
ENSMUSG00000092227,0,0
ENSMUSG00000070841,0,0
ENSMUSG00000092173,0,0
ENSMUSG00000090518,0,0
ENSMUSG00000092433,0,0
ENSMUSG00000091651,0,0
ENSMUSG00000092221,0,0
ENSMUSG00000092537,0,0
ENSMUSG00000092204,0,0
ENSMUSG00000091163,0,0
ENSMUSG00000092175,0,0
ENSMUSG00000090727,0,0
ENSMUSG00000092264,0,0
ENSMUSG00000092180,0,0
ENSMUSG00000092523,0,0
ENSMUSG00000070848,0,0
ENSMUSG00000092584,0,0
ENSMUSG00000090352,0,0
ENSMUSG00000092481,0,0
ENSMUSG00000092442,0,0
ENSMUSG00000092321,0,0
ENSMUSG00000092430,0,0
ENSMUSG00000092294,0,0
ENSMUSG00000092619,0,0
ENSMUSG00000090968,0,0
ENSMUSG00000092546,0,0
ENSMUSG00000092234,0,0
ENSMUSG00000091600,0,0
ENSMUSG00000092436,0,0
ENSMUSG00000090366,0,0
ENSMUSG00000092520,0,0
ENSMUSG00000092551,0,0
ENSMUSG00000092324,0,0
ENSMUSG00000092308,0,0
ENSMUSG00000092561,0,0
ENSMUSG00000066828,0,0
ENSMUSG00000092548,0,0
ENSMUSG00000092280,0,0
ENSMUSG00000092620,0,0
ENSMUSG00000092575,0,0
ENSMUSG00000078806,0,0
ENSMUSG00000092312,0,0
ENSMUSG00000066836,0,0
ENSMUSG00000092611,0,0
ENSMUSG00000090864,0,0
ENSMUSG00000092573,0,0
ENSMUSG00000092490,0,0
ENSMUSG00000092189,0,0
ENSMUSG00000070845,0,0
ENSMUSG00000092574,0,0
ENSMUSG00000091231,0,0
ENSMUSG00000092407,0,0
ENSMUSG00000092614,0,0
ENSMUSG00000090662,0,0
ENSMUSG00000092361,0,0
ENSMUSG00000092334,0,0
ENSMUSG00000092441,0,0
ENSMUSG00000091178,0,0
ENSMUSG00000092447,0,0
ENSMUSG00000092624,0,0
ENSMUSG00000053720,0,0
ENSMUSG00000070844,0,0
ENSMUSG00000090892,0,0
ENSMUSG00000090482,0,0
ENSMUSG00000070850,0,0
ENSMUSG00000090342,0,0
ENSMUSG00000091545,0,0
ENSMUSG00000091544,0,0
ENSMUSG00000078802,0,0
ENSMUSG00000061026,0,0
ENSMUSG00000058685,0,0
ENSMUSG00000091930,0,0
ENSMUSG00000043066,0,0
ENSMUSG00000034122,0,0
ENSMUSG00000046716,0,0
ENSMUSG00000047031,0,0
ENSMUSG00000091662,0,0
ENSMUSG00000045340,0,0
ENSMUSG00000034087,0,0
ENSMUSG00000059206,0,0
ENSMUSG00000091643,0,0
ENSMUSG00000078801,0,0
ENSMUSG00000076224,0,0
ENSMUSG00000054272,0,0
ENSMUSG00000090714,0,0
ENSMUSG00000080350,0,0
ENSMUSG00000091880,0,0
ENSMUSG00000076988,0,0
ENSMUSG00000070828,0,0
ENSMUSG00000070826,0,0
ENSMUSG00000092489,0,0
ENSMUSG00000070824,0,0
ENSMUSG00000051687,0,0
ENSMUSG00000092631,0,0
ENSMUSG00000047655,0,0
ENSMUSG00000092326,0,0
ENSMUSG00000043308,0,0
ENSMUSG00000092285,0,0
ENSMUSG00000045713,0,0
ENSMUSG00000092466,0,0
ENSMUSG00000075773,0,0
ENSMUSG00000092208,0,0
ENSMUSG00000092398,0,0
ENSMUSG00000092318,0,0
ENSMUSG00000091201,0,0
ENSMUSG00000092535,0,0
ENSMUSG00000092350,0,0
ENSMUSG00000092248,0,0
ENSMUSG00000061602,0,0
ENSMUSG00000046443,0,0
ENSMUSG00000057161,0,0
ENSMUSG00000092351,0,0
ENSMUSG00000092476,0,0
ENSMUSG00000066805,0,0
ENSMUSG00000058132,0,0
ENSMUSG00000066804,0,0
ENSMUSG00000077138,0,0
ENSMUSG00000066803,0,0
ENSMUSG00000092331,0,0
ENSMUSG00000092610,0,0
ENSMUSG00000092359,0,0
ENSMUSG00000092583,0,0
ENSMUSG00000030385,0,0
ENSMUSG00000081550,0,0
ENSMUSG00000091797,0,0
ENSMUSG00000082872,0,0
ENSMUSG00000053088,0,0
ENSMUSG00000091045,0,0
ENSMUSG00000090762,0,0
ENSMUSG00000065006,0,0
ENSMUSG00000030382,0,0
ENSMUSG00000070817,0,0
ENSMUSG00000070816,0,0
ENSMUSG00000070815,0,0
ENSMUSG00000090814,0,0
ENSMUSG00000050453,0,0
ENSMUSG00000092427,0,0
ENSMUSG00000087915,0,0
ENSMUSG00000088361,0,0
ENSMUSG00000005649,0,0
ENSMUSG00000074378,0,0
ENSMUSG00000078800,0,0
ENSMUSG00000078799,0,0
ENSMUSG00000082586,0,0
ENSMUSG00000070811,0,0
ENSMUSG00000078798,0,0
ENSMUSG00000081982,0,0
ENSMUSG00000074377,0,0
ENSMUSG00000074375,0,0
ENSMUSG00000084102,0,0
ENSMUSG00000080705,0,0
ENSMUSG00000070810,0,0
ENSMUSG00000030378,0,0
ENSMUSG00000082992,0,0
ENSMUSG00000041596,0,0
ENSMUSG00000055942,0,0
ENSMUSG00000064977,0,0
ENSMUSG00000075887,0,0
ENSMUSG00000074369,0,0
ENSMUSG00000066772,0,0
ENSMUSG00000054310,0,0
ENSMUSG00000075966,0,0
ENSMUSG00000092209,0,0
ENSMUSG00000075896,0,0
ENSMUSG00000074366,0,0
ENSMUSG00000092576,0,0
ENSMUSG00000041583,0,0
ENSMUSG00000041578,0,0
ENSMUSG00000074365,0,0
ENSMUSG00000080478,0,0
ENSMUSG00000093249,0,0
ENSMUSG00000078796,0,0
ENSMUSG00000074361,0,0
ENSMUSG00000080413,0,0
ENSMUSG00000065893,0,0
ENSMUSG00000064745,0,0
ENSMUSG00000078795,0,0
ENSMUSG00000093078,0,0
ENSMUSG00000043017,0,0
ENSMUSG00000064689,0,0
ENSMUSG00000041141,0,0
ENSMUSG00000066760,0,0
ENSMUSG00000053228,0,0
ENSMUSG00000023159,0,0
ENSMUSG00000084614,0,0
ENSMUSG00000084594,0,0
ENSMUSG00000077108,0,0
ENSMUSG00000077083,0,0
ENSMUSG00000090442,0,0
ENSMUSG00000008789,0,0
ENSMUSG00000063830,0,0
ENSMUSG00000023185,0,0
ENSMUSG00000078793,0,0
ENSMUSG00000030368,0,0
ENSMUSG00000093207,0,0
ENSMUSG00000066756,0,0
ENSMUSG00000076355,0,0
ENSMUSG00000054005,0,0
ENSMUSG00000089483,0,0
ENSMUSG00000003505,0,0
ENSMUSG00000030373,0,0
ENSMUSG00000070799,0,0
ENSMUSG00000070798,0,0
ENSMUSG00000065313,0,0
ENSMUSG00000074359,0,0
ENSMUSG00000070796,0,0
ENSMUSG00000063305,0,0
ENSMUSG00000044903,0,0
ENSMUSG00000065368,0,0
ENSMUSG00000092034,0,0
ENSMUSG00000051965,0,0
ENSMUSG00000040866,0,0
ENSMUSG00000092659,0,0
ENSMUSG00000085601,0,0
ENSMUSG00000065543,0,0
ENSMUSG00000064580,0,0
ENSMUSG00000090995,0,0
ENSMUSG00000076315,0,0
ENSMUSG00000030399,0,0
ENSMUSG00000091658,0,0
ENSMUSG00000065388,0,0
ENSMUSG00000074336,0,0
ENSMUSG00000092381,0,0
ENSMUSG00000049848,0,0
ENSMUSG00000089886,0,0
ENSMUSG00000090075,0,0
ENSMUSG00000070778,0,0
ENSMUSG00000070150,0,0
ENSMUSG00000074334,0,0
ENSMUSG00000074333,0,0
ENSMUSG00000091701,0,0
ENSMUSG00000091197,0,0
ENSMUSG00000091161,0,0
ENSMUSG00000091493,0,0
ENSMUSG00000078792,0,0
ENSMUSG00000092347,0,0
ENSMUSG00000090633,0,0
ENSMUSG00000078419,0,0
ENSMUSG00000090932,0,0
ENSMUSG00000074330,0,0
ENSMUSG00000091884,0,0
ENSMUSG00000091121,0,0
ENSMUSG00000092453,0,0
ENSMUSG00000092594,0,0
ENSMUSG00000091763,0,0
ENSMUSG00000092487,0,0
ENSMUSG00000090580,0,0
ENSMUSG00000090310,0,0
ENSMUSG00000074322,0,0
ENSMUSG00000092498,0,0
ENSMUSG00000092170,0,0
ENSMUSG00000092432,0,0
ENSMUSG00000091608,0,0
ENSMUSG00000092058,0,0
ENSMUSG00000091638,0,0
ENSMUSG00000074323,0,0
ENSMUSG00000091435,0,0
ENSMUSG00000090835,0,0
ENSMUSG00000090651,0,0
ENSMUSG00000091935,0,0
ENSMUSG00000091433,0,0
ENSMUSG00000090463,0,0
ENSMUSG00000091988,0,0
ENSMUSG00000092616,0,0
ENSMUSG00000078407,0,0
ENSMUSG00000091225,0,0
ENSMUSG00000091320,0,0
ENSMUSG00000078410,0,0
ENSMUSG00000074325,0,0
ENSMUSG00000090745,0,0
ENSMUSG00000078409,0,0
ENSMUSG00000092136,0,0
ENSMUSG00000090880,0,0
ENSMUSG00000092207,0,0
ENSMUSG00000090376,0,0
ENSMUSG00000092013,0,0
ENSMUSG00000092337,0,0
ENSMUSG00000092501,0,0
ENSMUSG00000091120,0,0
ENSMUSG00000074316,0,0
ENSMUSG00000092391,0,0
ENSMUSG00000078406,0,0
ENSMUSG00000090829,0,0
ENSMUSG00000078405,0,0
ENSMUSG00000092506,0,0
ENSMUSG00000091765,0,0
ENSMUSG00000078404,0,0
ENSMUSG00000092236,0,0
ENSMUSG00000078403,0,0
ENSMUSG00000074312,0,0
ENSMUSG00000074311,0,0
ENSMUSG00000092590,0,0
ENSMUSG00000072467,0,0
ENSMUSG00000074310,0,0
ENSMUSG00000090973,0,0
ENSMUSG00000091789,0,0
ENSMUSG00000091554,0,0
ENSMUSG00000091261,0,0
ENSMUSG00000092507,0,0
ENSMUSG00000092420,0,0
ENSMUSG00000091940,0,0
ENSMUSG00000078397,0,0
ENSMUSG00000074309,0,0
ENSMUSG00000091276,0,0
ENSMUSG00000074308,0,0
ENSMUSG00000090495,0,0
ENSMUSG00000091755,0,0
ENSMUSG00000092479,0,0
ENSMUSG00000092598,0,0
ENSMUSG00000091436,0,0
ENSMUSG00000092547,0,0
ENSMUSG00000090988,0,0
ENSMUSG00000074306,0,0
ENSMUSG00000074304,0,0
ENSMUSG00000092582,0,0
ENSMUSG00000090791,0,0
ENSMUSG00000091235,0,0
ENSMUSG00000091236,0,0
ENSMUSG00000092145,0,0
ENSMUSG00000092297,0,0
ENSMUSG00000091889,0,0
ENSMUSG00000090830,0,0
ENSMUSG00000091505,0,0
ENSMUSG00000092613,0,0
ENSMUSG00000091664,0,0
ENSMUSG00000090848,0,0
ENSMUSG00000092462,0,0
ENSMUSG00000091766,0,0
ENSMUSG00000074295,0,0
ENSMUSG00000045693,0,0
ENSMUSG00000015721,0,0
ENSMUSG00000078023,0,0
ENSMUSG00000092496,0,0
ENSMUSG00000090715,0,0
ENSMUSG00000074291,0,0
ENSMUSG00000091616,0,0
ENSMUSG00000090985,0,0
ENSMUSG00000062483,0,0
ENSMUSG00000035523,0,0
ENSMUSG00000074289,0,0
ENSMUSG00000090411,0,0
ENSMUSG00000092629,0,0
ENSMUSG00000091068,0,0
ENSMUSG00000091226,0,0
ENSMUSG00000057513,0,0
ENSMUSG00000062598,0,0
ENSMUSG00000046924,0,0
ENSMUSG00000092473,0,0
ENSMUSG00000057946,0,0
ENSMUSG00000092456,0,0
ENSMUSG00000066723,0,0
ENSMUSG00000082802,0,0
ENSMUSG00000055826,0,0
ENSMUSG00000092947,0,0
ENSMUSG00000030484,0,0
ENSMUSG00000011632,0,0
ENSMUSG00000086678,0,0
ENSMUSG00000062773,0,0
ENSMUSG00000058717,0,0
ENSMUSG00000062732,0,0
ENSMUSG00000011349,0,0
ENSMUSG00000074274,0,0
ENSMUSG00000043843,0,0
ENSMUSG00000063651,0,0
ENSMUSG00000060188,0,0
ENSMUSG00000084812,0,0
ENSMUSG00000076445,0,0
ENSMUSG00000092999,0,0
ENSMUSG00000091233,0,0
ENSMUSG00000030483,0,0
ENSMUSG00000040583,0,0
ENSMUSG00000040660,0,0
ENSMUSG00000092464,0,0
ENSMUSG00000092514,0,0
ENSMUSG00000046130,0,0
ENSMUSG00000074254,0,0
ENSMUSG00000040614,0,0
ENSMUSG00000040601,0,0
ENSMUSG00000077509,0,0
ENSMUSG00000054102,0,0
ENSMUSG00000091924,0,0
ENSMUSG00000040650,0,0
ENSMUSG00000066704,0,0
ENSMUSG00000049685,0,0
ENSMUSG00000091867,0,0
ENSMUSG00000086868,0,0
ENSMUSG00000093348,0,0
ENSMUSG00000083622,0,0
ENSMUSG00000092367,0,0
ENSMUSG00000080562,0,0
ENSMUSG00000007944,0,0
ENSMUSG00000090904,0,0
ENSMUSG00000064793,0,0
ENSMUSG00000046750,0,0
ENSMUSG00000059128,0,0
ENSMUSG00000060747,0,0
ENSMUSG00000037469,0,0
ENSMUSG00000087096,0,0
ENSMUSG00000089219,0,0
ENSMUSG00000090009,0,0
ENSMUSG00000061115,0,0
ENSMUSG00000030584,0,0
ENSMUSG00000046958,0,0
ENSMUSG00000051976,0,0
ENSMUSG00000065385,0,0
ENSMUSG00000049123,0,0
ENSMUSG00000065659,0,0
ENSMUSG00000092015,0,0
ENSMUSG00000090331,0,0
ENSMUSG00000078770,0,0
ENSMUSG00000078767,0,0
ENSMUSG00000081565,0,0
ENSMUSG00000013928,0,0
ENSMUSG00000064982,0,0
ENSMUSG00000006649,0,0
ENSMUSG00000087009,0,0
ENSMUSG00000036892,0,0
ENSMUSG00000062132,0,0
ENSMUSG00000036826,0,0
